Date,Hour,Season,Temperature(°C),Humidity(%),Dew Point(°C),Solar Radiation(MJ/m2),Residents,AC Usage(hours),Heater Usage(hours),Holiday,Functioning Day,Electricity Usage(kWh)
2022-03-18,17,Summer,30.9,62.6,28.8,5.44,4,7.9,1.8,No Holiday,Yes,59.1
2022-03-18,18,Winter,27.4,53.2,25.2,4.6,3,1.2,1.0,No Holiday,Yes,33.3
2022-03-18,19,Autumn,34.1,57.9,32.1,6.0,4,4.9,2.3,No Holiday,Yes,55.1
2022-03-18,20,Summer,29.0,57.7,27.4,5.42,5,5.7,2.6,No Holiday,Yes,55.4
2022-03-18,21,Autumn,22.7,63.2,21.7,4.38,2,2.4,3.2,No Holiday,Yes,34.6
2022-03-18,22,Winter,34.0,52.1,31.8,5.23,1,3.9,2.3,No Holiday,Yes,53.9
2022-03-18,23,Winter,30.5,52.9,27.8,5.53,5,6.0,2.4,No Holiday,Yes,51.9
2022-03-19,0,Spring,24.8,61.9,23.1,4.8,5,5.6,1.7,No Holiday,Yes,50.6
2022-03-19,1,Summer,24.6,59.3,22.4,4.12,1,4.1,1.1,No Holiday,Yes,42.3
2022-03-19,2,Autumn,28.5,50.3,27.3,4.18,1,5.5,1.6,No Holiday,Yes,49.6
2022-03-19,3,Spring,29.3,54.0,27.1,4.79,2,4.8,3.4,No Holiday,Yes,52.0
2022-03-19,4,Summer,28.0,58.1,26.2,5.56,2,3.1,2.6,No Holiday,Yes,47.5
2022-03-19,5,Spring,28.6,59.8,26.9,5.43,2,7.4,2.4,No Holiday,Yes,55.6
2022-03-19,6,Winter,35.5,51.6,33.9,4.99,4,5.4,0.2,No Holiday,Yes,49.4
2022-03-19,7,Summer,32.4,43.6,30.6,4.65,5,1.3,2.3,No Holiday,Yes,43.4
2022-03-19,8,Spring,28.0,58.7,25.8,5.43,1,6.0,0.7,Holiday,No,48.4
2022-03-19,9,Spring,31.7,50.6,30.4,4.6,5,3.8,0.7,Holiday,No,50.2
2022-03-19,10,Autumn,21.8,50.4,20.0,4.44,5,4.4,0.9,No Holiday,Yes,41.6
2022-03-19,11,Spring,29.0,45.0,27.0,4.59,2,5.0,1.2,No Holiday,Yes,45.3
2022-03-19,12,Summer,36.0,57.4,34.6,6.41,2,3.4,2.8,No Holiday,Yes,50.0
2022-03-19,13,Summer,25.9,57.7,23.0,4.21,5,8.6,2.2,No Holiday,Yes,56.1
2022-03-19,14,Autumn,22.8,57.3,21.2,4.85,2,2.0,1.1,No Holiday,Yes,35.3
2022-03-19,15,Summer,23.7,63.4,22.1,4.47,4,5.1,1.4,No Holiday,Yes,46.8
2022-03-19,16,Winter,21.6,61.1,20.0,4.28,1,5.8,2.5,No Holiday,Yes,45.4
2022-03-19,17,Summer,23.1,64.5,20.2,3.32,5,5.1,2.7,No Holiday,Yes,50.3
2022-03-19,18,Summer,25.1,51.9,22.9,3.41,1,4.6,2.1,No Holiday,Yes,42.9
2022-03-19,19,Spring,20.0,58.9,18.4,3.89,4,4.2,0.9,No Holiday,Yes,43.0
2022-03-19,20,Spring,27.1,50.4,24.5,4.83,2,3.4,1.6,No Holiday,Yes,46.3
2022-03-19,21,Summer,31.5,54.6,29.4,4.59,3,3.4,4.4,No Holiday,Yes,49.9
2022-03-19,22,Autumn,22.5,57.3,20.3,3.7,4,7.3,0.8,No Holiday,Yes,44.0
2022-03-19,23,Spring,34.6,57.1,32.8,5.74,3,4.1,2.4,No Holiday,Yes,58.1
2022-03-20,0,Autumn,29.6,56.3,27.9,5.24,1,9.3,4.1,Holiday,No,58.5
2022-03-20,1,Summer,32.2,57.8,30.0,5.15,5,6.3,1.7,No Holiday,Yes,54.8
2022-03-20,2,Summer,23.7,60.7,22.0,4.76,2,0.0,3.8,No Holiday,Yes,38.8
2022-03-20,3,Winter,31.3,64.2,28.4,4.54,4,6.8,1.3,No Holiday,Yes,53.8
2022-03-20,4,Spring,21.5,57.3,20.2,3.98,2,4.9,0.0,No Holiday,Yes,42.3
2022-03-20,5,Summer,31.5,51.8,28.7,5.97,3,2.2,1.4,Holiday,No,41.5
2022-03-20,6,Winter,27.9,57.6,25.9,4.82,3,7.6,1.2,No Holiday,Yes,58.0
2022-03-20,7,Spring,29.8,52.9,27.6,5.04,5,4.1,0.3,No Holiday,Yes,42.7
2022-03-20,8,Summer,21.1,64.6,18.7,5.27,3,4.0,1.6,No Holiday,Yes,40.0
2022-03-20,9,Summer,22.5,57.1,20.8,3.55,5,5.8,3.0,No Holiday,Yes,42.5
2022-03-20,10,Spring,30.0,53.7,27.6,5.4,4,7.3,1.4,No Holiday,Yes,56.5
2022-03-20,11,Spring,22.3,56.4,21.6,5.06,5,5.2,1.6,No Holiday,Yes,49.2
2022-03-20,12,Spring,29.3,59.1,27.7,4.77,3,5.1,3.4,No Holiday,Yes,57.7
2022-03-20,13,Summer,20.2,58.3,18.6,4.45,1,3.6,1.3,Holiday,No,41.5
2022-03-20,14,Summer,31.2,53.1,29.9,4.63,5,7.3,2.6,No Holiday,Yes,55.0
2022-03-20,15,Winter,20.8,65.4,18.9,3.74,2,5.2,0.3,No Holiday,Yes,40.9
2022-03-20,16,Autumn,29.8,52.6,27.6,5.17,1,4.5,1.0,Holiday,No,46.1
2022-03-20,17,Spring,30.1,56.1,27.8,5.41,5,4.3,1.8,No Holiday,Yes,44.6
2022-03-20,18,Summer,23.5,60.6,21.4,4.91,2,7.1,3.2,No Holiday,Yes,49.9
2022-03-20,19,Summer,29.9,49.5,28.2,5.78,1,4.5,1.1,No Holiday,Yes,49.7
2022-03-20,20,Spring,28.3,58.4,26.1,4.8,5,7.1,1.1,Holiday,No,48.7
2022-03-20,21,Autumn,24.3,53.5,22.2,5.03,4,4.1,2.3,No Holiday,Yes,36.8
2022-03-20,22,Spring,22.0,61.7,19.5,4.02,2,6.4,2.4,No Holiday,Yes,43.4
2022-03-20,23,Autumn,17.2,56.0,14.8,4.17,4,5.4,1.0,Holiday,No,41.3
2022-03-21,0,Summer,28.7,59.1,26.7,4.98,3,3.1,1.5,No Holiday,Yes,39.2
2022-03-21,1,Autumn,19.2,63.7,17.6,4.14,5,4.8,3.1,No Holiday,Yes,41.4
2022-03-21,2,Winter,27.5,60.2,25.8,4.96,5,0.6,0.8,Holiday,No,36.3
2022-03-21,3,Summer,25.7,58.3,24.0,3.77,2,3.5,2.3,No Holiday,Yes,44.8
2022-03-21,4,Winter,30.4,55.0,28.6,4.48,5,1.8,1.5,No Holiday,Yes,43.7
2022-03-21,5,Spring,25.5,55.0,23.4,4.6,3,9.0,3.4,No Holiday,Yes,57.4
2022-03-21,6,Spring,25.4,63.3,23.0,3.69,5,1.9,2.6,No Holiday,Yes,40.6
2022-03-21,7,Spring,30.7,53.0,28.7,5.48,1,10.0,2.9,No Holiday,Yes,58.7
2022-03-21,8,Autumn,28.7,52.2,26.7,5.3,4,6.0,1.5,No Holiday,Yes,52.5
2022-03-21,9,Summer,28.6,59.1,26.5,5.02,3,4.0,2.8,No Holiday,Yes,42.7
2022-03-21,10,Spring,29.3,53.0,27.6,4.37,3,6.6,2.8,Holiday,No,55.9
2022-03-21,11,Spring,19.3,55.4,17.8,4.62,4,3.7,2.5,No Holiday,Yes,42.9
2022-03-21,12,Summer,30.8,50.0,29.7,6.1,4,2.2,1.7,No Holiday,Yes,51.1
2022-03-21,13,Spring,30.1,54.0,28.4,5.08,3,5.2,2.2,No Holiday,Yes,48.0
2022-03-21,14,Winter,21.9,58.1,19.7,4.45,4,6.4,0.1,No Holiday,Yes,41.8
2022-03-21,15,Summer,25.8,58.2,24.1,4.68,2,7.6,3.8,No Holiday,Yes,54.4
2022-03-21,16,Summer,26.8,60.8,24.9,4.95,4,6.0,1.4,Holiday,No,48.5
2022-03-21,17,Summer,26.3,59.2,24.1,4.57,1,3.9,1.7,No Holiday,Yes,46.9
2022-03-21,18,Winter,28.7,55.6,26.4,4.85,1,7.8,0.7,No Holiday,Yes,53.9
2022-03-21,19,Summer,34.2,54.0,32.7,5.87,2,7.3,2.7,Holiday,No,57.6
2022-03-21,20,Winter,32.4,57.3,29.9,6.41,4,5.5,2.5,No Holiday,Yes,53.4
2022-03-21,21,Summer,20.4,64.0,17.9,3.34,1,7.4,1.7,No Holiday,Yes,49.7
2022-03-21,22,Autumn,30.1,56.5,28.7,4.96,5,9.4,0.0,No Holiday,Yes,51.9
2022-03-21,23,Spring,33.6,53.0,32.1,4.77,4,3.9,1.3,No Holiday,Yes,48.6
2022-03-22,0,Autumn,28.9,52.3,26.3,5.69,2,3.2,2.5,No Holiday,Yes,47.5
2022-03-22,1,Spring,32.5,49.5,30.5,4.95,4,3.9,2.3,No Holiday,Yes,46.3
2022-03-22,2,Winter,37.1,56.5,36.2,4.98,3,2.3,2.0,No Holiday,Yes,39.4
2022-03-22,3,Autumn,32.1,57.7,30.8,5.53,3,6.2,1.6,No Holiday,Yes,57.6
2022-03-22,4,Summer,28.2,58.8,26.4,5.7,1,1.8,0.4,No Holiday,Yes,39.7
2022-03-22,5,Spring,32.2,54.8,30.8,5.55,3,7.5,3.0,No Holiday,Yes,54.3
2022-03-22,6,Spring,27.7,62.3,25.9,4.87,2,3.7,0.6,No Holiday,Yes,46.2
2022-03-22,7,Autumn,27.1,54.9,25.1,4.92,1,7.7,1.8,No Holiday,Yes,51.9
2022-03-22,8,Winter,25.2,61.2,22.5,5.23,2,0.0,1.0,No Holiday,Yes,31.6
2022-03-22,9,Autumn,34.8,54.4,33.0,5.04,2,4.2,3.0,No Holiday,Yes,54.6
2022-03-22,10,Winter,22.9,55.7,20.4,4.23,3,2.4,2.6,No Holiday,Yes,40.0
2022-03-22,11,Winter,34.7,57.0,31.9,5.24,3,7.7,1.6,No Holiday,Yes,56.6
2022-03-22,12,Spring,29.5,57.8,26.8,4.37,2,8.4,2.7,No Holiday,Yes,54.9
2022-03-22,13,Autumn,20.0,60.4,17.9,3.84,3,0.3,0.5,No Holiday,Yes,27.3
2022-03-22,14,Autumn,28.8,56.7,27.8,5.44,3,6.7,1.9,No Holiday,Yes,54.5
2022-03-22,15,Winter,16.5,59.9,14.3,3.93,3,7.1,0.9,No Holiday,Yes,38.1
2022-03-22,16,Autumn,30.1,65.5,27.6,5.33,4,5.7,3.0,No Holiday,Yes,50.8
2022-03-22,17,Summer,31.4,60.3,29.5,5.22,2,6.2,2.4,No Holiday,Yes,54.4
2022-03-22,18,Summer,24.0,60.7,21.2,4.67,5,6.0,2.6,No Holiday,Yes,52.7
2022-03-22,19,Autumn,27.6,57.2,25.2,4.36,2,6.7,1.4,No Holiday,Yes,51.0
2022-03-22,20,Autumn,36.8,58.0,34.5,5.52,1,2.8,2.7,Holiday,No,53.8
2022-03-22,21,Winter,24.5,59.7,21.9,4.54,3,7.4,0.9,No Holiday,Yes,49.0
2022-03-22,22,Summer,21.7,58.6,19.5,4.31,3,5.4,1.0,No Holiday,Yes,45.4
2022-03-22,23,Summer,34.4,53.5,33.7,5.6,5,5.3,1.8,Holiday,No,59.3
2022-03-23,0,Spring,36.8,53.6,35.1,5.61,1,6.1,1.1,No Holiday,Yes,54.7
2022-03-23,1,Winter,27.0,44.2,24.4,4.51,4,2.5,2.7,No Holiday,Yes,42.8
2022-03-23,2,Spring,32.1,56.2,30.5,6.78,2,1.9,1.5,No Holiday,Yes,45.1
2022-03-23,3,Summer,33.7,52.9,31.8,5.82,4,4.8,0.9,No Holiday,Yes,52.1
2022-03-23,4,Winter,23.3,64.4,21.8,4.54,1,8.1,0.8,No Holiday,Yes,49.6
2022-03-23,5,Autumn,24.6,57.7,21.7,4.34,5,2.6,2.7,No Holiday,Yes,40.2
2022-03-23,6,Winter,33.2,50.3,30.3,5.09,1,5.4,0.0,Holiday,No,49.7
2022-03-23,7,Autumn,35.4,54.2,33.9,5.48,5,3.6,1.0,Holiday,No,57.0
2022-03-23,8,Autumn,29.8,51.9,27.7,5.13,4,3.3,3.4,Holiday,No,49.1
2022-03-23,9,Winter,22.6,60.1,20.9,3.32,4,6.0,1.7,Holiday,No,39.8
2022-03-23,10,Autumn,36.9,55.1,34.6,4.91,1,6.5,2.7,No Holiday,Yes,58.2
2022-03-23,11,Spring,24.3,61.5,22.1,4.12,1,3.4,2.4,No Holiday,Yes,43.1
2022-03-23,12,Summer,25.3,54.2,22.9,4.64,3,7.8,1.8,No Holiday,Yes,50.8
2022-03-23,13,Autumn,28.7,56.5,26.5,4.75,5,5.8,0.3,Holiday,No,47.8
2022-03-23,14,Spring,34.8,49.1,31.3,6.22,3,4.5,0.7,No Holiday,Yes,51.2
2022-03-23,15,Autumn,31.3,58.4,29.8,4.39,2,5.7,0.7,No Holiday,Yes,51.8
2022-03-23,16,Summer,29.1,58.4,27.9,4.53,2,9.1,2.5,No Holiday,Yes,58.8
2022-03-23,17,Spring,29.3,58.2,27.5,5.69,1,6.5,2.7,Holiday,No,56.2
2022-03-23,18,Summer,27.2,56.8,26.0,4.79,4,3.6,1.1,No Holiday,Yes,39.0
2022-03-23,19,Summer,29.8,57.7,28.5,5.42,2,5.0,1.9,No Holiday,Yes,48.8
2022-03-23,20,Spring,14.4,67.1,12.9,4.46,2,5.3,2.0,No Holiday,Yes,39.7
2022-03-23,21,Spring,25.5,56.2,24.0,4.2,3,6.3,2.1,No Holiday,Yes,49.8
2022-03-23,22,Spring,28.2,57.1,26.7,4.77,3,5.5,1.2,No Holiday,Yes,46.3
2022-03-23,23,Winter,21.2,54.3,19.0,3.99,2,8.8,3.6,No Holiday,Yes,51.2
2022-03-24,0,Spring,28.9,52.8,27.2,3.92,1,4.5,2.7,No Holiday,Yes,46.4
2022-03-24,1,Spring,26.0,57.6,24.1,4.44,3,1.5,2.1,No Holiday,Yes,42.8
2022-03-24,2,Spring,35.8,58.7,33.3,6.02,2,5.4,1.5,No Holiday,Yes,49.1
2022-03-24,3,Spring,34.9,53.5,33.2,5.76,4,4.1,1.2,No Holiday,Yes,46.7
2022-03-24,4,Autumn,24.7,56.7,22.8,4.78,3,2.0,2.4,No Holiday,Yes,41.4
2022-03-24,5,Winter,26.2,55.5,24.1,4.44,2,3.6,1.5,No Holiday,Yes,44.9
2022-03-24,6,Summer,26.6,54.9,25.6,4.33,5,4.3,2.1,No Holiday,Yes,41.1
2022-03-24,7,Spring,24.7,58.8,23.9,5.11,3,7.3,0.1,No Holiday,Yes,49.3
2022-03-24,8,Autumn,28.0,50.6,25.8,4.55,5,2.0,1.5,Holiday,No,41.7
2022-03-24,9,Autumn,23.2,63.2,21.0,4.47,3,5.7,1.9,No Holiday,Yes,47.5
2022-03-24,10,Autumn,21.3,55.9,18.3,4.22,3,9.4,3.0,No Holiday,Yes,53.4
2022-03-24,11,Summer,30.1,58.9,28.0,5.74,5,4.7,1.1,No Holiday,Yes,49.2
2022-03-24,12,Spring,30.1,50.9,27.7,5.5,1,4.6,0.5,Holiday,No,48.0
2022-03-24,13,Winter,23.0,60.8,21.1,3.65,2,6.4,2.4,Holiday,No,49.4
2022-03-24,14,Winter,31.5,58.2,29.3,4.55,1,6.0,1.9,No Holiday,Yes,53.8
2022-03-24,15,Autumn,23.8,59.4,21.0,4.67,1,7.8,0.3,No Holiday,Yes,47.9
2022-03-24,16,Summer,28.3,52.5,27.3,4.79,2,4.7,0.3,Holiday,No,44.8
2022-03-24,17,Summer,31.1,56.7,28.9,4.88,4,6.4,1.4,No Holiday,Yes,53.2
2022-03-24,18,Summer,26.8,52.2,23.8,5.19,1,6.4,1.9,No Holiday,Yes,52.3
2022-03-24,19,Winter,29.3,55.2,27.1,5.02,1,4.3,3.4,No Holiday,Yes,55.8
2022-03-24,20,Autumn,24.4,61.8,21.6,4.47,1,4.8,0.9,Holiday,No,45.1
2022-03-24,21,Spring,26.0,60.4,24.3,4.99,4,5.0,2.5,No Holiday,Yes,48.7
2022-03-24,22,Winter,26.0,57.3,24.0,4.41,3,2.5,0.0,No Holiday,Yes,42.4
2022-03-24,23,Autumn,23.3,54.1,21.3,5.11,5,4.2,2.4,No Holiday,Yes,44.5
2022-03-25,0,Autumn,26.1,59.7,25.2,4.22,5,8.0,3.5,No Holiday,Yes,51.9
2022-03-25,1,Spring,19.3,59.3,17.8,4.25,4,7.1,2.1,No Holiday,Yes,43.5
2022-03-25,2,Spring,24.5,48.4,23.1,5.17,1,3.8,1.3,No Holiday,Yes,47.2
2022-03-25,3,Spring,25.6,60.5,23.2,3.87,5,5.0,3.2,Holiday,No,46.1
2022-03-25,4,Summer,25.7,57.2,23.3,4.4,4,6.9,2.3,Holiday,No,52.6
2022-03-25,5,Spring,25.8,62.1,23.6,5.15,2,5.9,2.2,No Holiday,Yes,45.8
2022-03-25,6,Autumn,26.7,52.6,24.3,5.25,5,6.6,1.0,Holiday,No,52.5
2022-03-25,7,Spring,29.4,43.5,27.5,4.85,2,6.1,2.4,Holiday,No,50.0
