Unnamed: 0,age,gender,study_hours,attendance,extracurricular,parental_education,region,score
3985,17,male,1.2,50,yes,high school,south,4.74
3598,17,female,2.1,59,no,master,west,15.49
881,15,female,2.6,89,no,none,south,8.64
1999,17,male,2.6,58,no,bachelor,north,26.29
2416,16,male,0.5,50,no,bachelor,east,8.47
3997,17,male,4.7,62,yes,master,south,12.35
4151,17,female,0.3,50,yes,none,east,4.46
2159,17,female,8.1,59,yes,none,north,16.27
3775,17,female,1.5,90,yes,none,north,14.16
1839,16,female,3.1,99,no,bachelor,east,45.87
3059,17,male,1.4,67,yes,none,south,0.0
418,16,male,0.7,57,no,high school,north,10.59
2032,17,female,1.7,80,yes,bachelor,south,0.0
2129,17,male,3.8,50,no,none,south,0.0
3080,15,male,4.1,56,yes,none,south,14.29
661,17,male,1.5,82,yes,high school,south,3.51
770,17,male,1.4,89,no,master,south,13.18
2042,18,male,1.3,97,yes,high school,south,3.75
1951,16,male,0.2,92,no,high school,south,17.01
3313,18,male,2.0,99,yes,none,south,12.57
1482,18,female,4.8,87,yes,none,east,17.43
796,18,female,9.2,63,no,master,south,22.55
3979,18,female,8.5,64,yes,high school,north,61.94
667,15,female,0.1,90,yes,high school,east,11.85
1893,18,male,2.9,52,yes,high school,west,3.84
4062,16,male,4.4,62,no,none,south,0.0
1859,16,male,2.1,94,yes,master,north,27.18
2490,17,female,0.4,95,no,high school,west,0.65
2570,18,female,3.3,91,no,bachelor,south,4.73
2342,17,male,2.6,98,yes,high school,east,19.45
1691,18,female,0.7,96,no,high school,east,6.55
2319,15,male,4.6,90,yes,bachelor,south,21.11
1068,18,female,1.9,81,no,none,south,10.95
3863,15,female,3.2,93,no,bachelor,south,18.58
967,18,female,1.3,91,yes,bachelor,west,29.48
3944,17,male,0.1,60,no,bachelor,east,0.0
2254,18,female,9.5,82,yes,none,south,25.86
785,16,female,1.1,82,yes,high school,south,13.07
4088,15,female,2.8,85,yes,high school,south,3.64
921,15,male,3.7,58,yes,none,west,10.71
3390,17,male,1.9,93,no,high school,east,10.12
44,16,female,0.9,87,no,master,north,16.85
852,15,female,1.2,88,yes,bachelor,north,18.91
2142,17,female,1.3,83,yes,none,east,5.57
1718,18,male,1.6,59,yes,bachelor,south,13.39
2086,18,female,4.4,99,yes,master,east,16.58
1171,17,female,0.9,98,no,high school,south,1.37
3352,17,female,0.9,50,no,high school,north,2.51
2055,17,female,1.7,99,no,bachelor,east,1.7
2132,16,male,1.3,87,no,high school,south,0.0
820,18,male,0.4,85,yes,high school,south,0.94
2600,17,female,1.6,87,no,bachelor,south,3.17
441,16,female,2.0,89,no,none,south,0.0
2504,15,female,7.8,55,yes,high school,south,41.61
83,15,female,0.5,85,yes,high school,north,6.67
772,18,male,2.4,52,yes,high school,south,0.0
1226,15,female,4.3,51,yes,high school,south,3.28
2805,18,female,0.9,50,yes,high school,north,16.54
1335,15,male,1.9,61,yes,bachelor,south,6.57
1280,16,male,0.6,82,no,master,east,17.45
1674,15,female,1.3,61,no,none,south,0.0
4025,17,female,2.4,86,yes,none,south,29.32
1444,16,female,0.8,81,no,bachelor,south,0.0
1092,17,male,0.7,98,no,bachelor,north,31.97
1887,16,male,8.8,80,no,high school,north,27.66
670,18,female,9.6,69,no,none,west,13.82
146,16,male,1.9,60,no,none,south,0.71
2559,17,female,2.0,89,no,none,west,0.0
116,15,female,0.8,62,yes,bachelor,south,12.06
311,17,female,1.7,82,yes,master,east,20.4
911,18,female,1.7,88,yes,bachelor,south,13.73
3189,16,female,1.1,98,yes,high school,west,0.0
1947,15,male,1.6,64,no,none,south,0.0
3628,17,female,5.1,96,no,high school,east,34.0
363,16,male,3.6,64,no,bachelor,south,5.12
2474,15,male,1.1,55,no,bachelor,north,5.79
2706,15,male,1.2,57,no,none,south,0.0
1325,16,female,4.3,59,yes,high school,south,14.86
1213,18,male,2.9,66,no,high school,east,10.97
510,16,female,1.0,87,yes,high school,south,3.84
2440,16,female,1.0,88,no,high school,south,1.17
337,15,female,1.9,63,no,high school,east,0.55
2869,18,female,2.2,87,yes,high school,east,19.85
4058,17,male,3.0,90,yes,high school,east,50.8
4015,17,female,3.3,96,no,none,north,8.82
3823,15,female,1.1,96,no,high school,east,0.0
4156,17,female,1.8,93,yes,high school,south,11.49
3839,17,male,1.8,88,yes,high school,south,8.16
260,17,male,1.1,52,no,high school,south,0.0
3310,17,male,6.9,69,yes,high school,east,16.14
2308,15,male,1.6,80,yes,none,south,0.0
713,18,female,0.9,58,no,none,east,0.0
2024,15,female,1.5,89,yes,bachelor,south,10.27
1870,17,female,0.2,54,yes,bachelor,north,38.53
3611,16,female,4.7,93,no,high school,south,29.69
1837,15,male,0.4,69,yes,high school,south,2.68
3067,15,female,0.9,93,no,high school,south,0.0
1481,17,male,8.1,84,no,bachelor,east,64.98
1925,17,female,0.2,87,yes,none,east,0.0
28,16,male,0.7,59,yes,high school,south,2.69
1261,17,male,0.3,51,yes,high school,south,0.0
836,17,female,0.1,84,no,bachelor,north,5.59
2084,15,male,6.6,58,no,high school,south,10.42
2710,16,female,1.1,89,no,high school,north,4.97
4205,18,male,1.7,69,yes,bachelor,east,35.99
3492,15,female,0.4,93,no,high school,east,0.62
322,17,male,3.6,98,yes,master,south,16.59
335,16,male,2.6,80,yes,high school,south,0.0
2123,15,female,1.6,90,yes,high school,east,18.5
131,15,female,1.3,97,yes,none,south,0.0
625,15,female,1.0,88,no,none,south,0.0
517,17,female,3.9,89,yes,bachelor,east,11.4
2353,16,female,2.7,67,no,high school,south,5.3
1123,15,male,0.4,84,no,high school,south,0.0
1845,15,male,1.0,97,no,bachelor,south,2.45
491,16,male,2.0,66,yes,master,south,15.25
1185,17,female,0.5,89,no,high school,east,29.98
201,18,male,1.1,89,no,none,west,2.26
1302,18,male,4.7,68,yes,bachelor,south,13.34
1548,17,male,0.2,88,yes,high school,east,14.13
1012,15,male,1.9,85,no,none,south,0.0
3035,18,female,1.5,80,yes,none,south,0.0
3546,16,male,1.5,88,no,none,east,3.35
2591,17,male,0.6,66,no,none,south,0.0
1462,15,male,4.4,83,yes,high school,south,12.52
4063,18,male,3.0,66,no,none,west,0.0
3351,18,female,1.4,53,no,none,east,0.0
1210,18,female,2.7,67,yes,master,west,23.2
3209,18,female,3.6,87,no,none,north,22.02
2449,15,female,4.9,56,no,high school,south,5.82
1984,16,male,6.2,89,yes,high school,west,64.2
4089,15,male,1.6,64,yes,none,south,0.0
3997,17,male,4.7,62,yes,master,south,12.35
174,17,male,3.9,57,no,high school,south,0.28
753,17,male,1.2,67,yes,high school,east,1.2
760,18,male,4.2,53,yes,none,north,1.1
1715,16,male,1.9,97,no,high school,west,8.26
2893,16,female,0.8,90,yes,none,east,0.0
3798,16,male,4.2,67,no,bachelor,east,13.85
551,18,male,1.9,90,no,none,south,0.0
873,18,male,2.7,84,no,bachelor,west,6.95
805,16,female,3.4,69,no,bachelor,east,19.66
2541,16,female,8.7,93,no,bachelor,south,31.3
2812,17,female,0.5,87,yes,high school,east,0.02
2408,16,female,1.3,89,no,high school,north,8.9
2525,16,female,2.1,97,yes,high school,east,5.66
3790,18,female,1.5,94,yes,none,south,0.0
2690,16,female,1.8,96,yes,bachelor,east,18.46
1305,18,female,0.6,81,yes,bachelor,south,9.58
4051,17,male,0.5,64,no,none,east,0.0
921,15,male,3.7,58,yes,none,west,10.71
3676,17,male,3.0,97,yes,master,west,13.06
1506,16,female,0.6,94,yes,high school,south,5.08
3668,17,male,1.1,69,no,bachelor,south,0.0
1313,15,female,9.7,99,no,bachelor,south,24.35
2287,15,female,0.9,80,no,none,south,0.0
3995,16,female,0.5,90,yes,high school,south,2.99
1726,15,male,4.4,54,yes,high school,west,22.27
278,16,male,0.1,86,no,none,north,0.0
3527,17,female,1.6,55,no,high school,east,12.47
968,15,male,1.1,52,no,high school,south,0.0
3671,15,male,0.4,60,yes,none,south,0.0
1841,17,male,0.6,66,no,high school,south,2.64
3265,16,male,9.2,93,no,none,south,46.53
3592,15,female,6.0,62,yes,high school,east,18.74
676,18,male,0.6,84,no,master,south,8.74
1006,15,female,0.8,81,yes,bachelor,east,12.26
2111,15,female,1.7,69,no,none,east,0.0
1220,15,female,8.4,67,no,high school,south,7.99
2876,15,male,0.7,58,yes,none,south,0.0
925,18,male,2.2,66,yes,high school,south,16.5
474,18,male,1.5,93,no,bachelor,south,16.9
419,18,female,2.0,82,yes,none,south,1.24
887,15,female,0.2,91,no,none,south,0.0
2665,16,female,0.9,64,no,high school,south,0.0
892,18,male,0.9,87,no,bachelor,east,6.62
994,16,female,0.4,88,no,high school,south,0.0
2956,16,female,0.2,98,yes,high school,south,24.08
131,15,female,1.3,97,yes,none,south,0.0
2021,17,male,1.4,95,no,high school,east,0.0
1368,17,female,4.8,68,no,high school,west,4.42
2318,15,female,0.5,88,no,none,south,0.0
3277,15,female,0.1,96,yes,none,north,9.6
3646,18,male,4.0,87,no,none,east,13.19
4107,15,female,1.7,99,yes,high school,north,13.89
2209,15,male,0.9,93,no,high school,south,4.53
2011,18,male,3.6,88,no,master,east,45.09
2840,17,female,4.4,55,yes,none,west,4.98
4052,17,male,8.4,61,no,high school,north,16.97
379,15,female,4.7,56,yes,bachelor,east,27.27
4103,15,male,3.0,51,no,high school,north,47.65
2546,18,female,1.3,90,no,high school,south,1.52
1488,16,male,0.3,93,no,master,east,25.63
1243,16,male,9.9,53,yes,high school,south,21.33
3489,15,male,1.5,88,no,high school,south,0.0
2388,17,female,1.7,94,yes,high school,south,18.86
111,17,female,0.1,95,no,bachelor,south,0.0
3938,15,female,3.3,94,yes,high school,west,17.66
3365,15,female,8.8,64,yes,none,south,24.84
2728,18,female,0.8,67,yes,high school,east,24.25
4005,17,female,2.0,50,no,none,south,0.0
644,15,male,0.8,51,no,high school,east,0.21
4134,17,female,0.4,90,yes,high school,east,2.38
196,15,male,2.1,88,no,high school,south,7.01
834,15,female,4.9,82,yes,high school,east,13.58
1405,15,female,1.1,97,yes,high school,west,15.36
3634,18,male,4.0,99,yes,high school,north,19.37
1628,16,male,2.0,58,no,high school,south,3.44
45,18,female,0.8,57,yes,high school,east,0.0
2418,15,male,1.6,85,yes,high school,south,8.02
2378,18,female,1.3,93,yes,high school,east,16.5
687,16,male,0.6,90,yes,none,south,6.25
1432,16,female,0.3,59,no,none,south,0.0
2686,17,male,1.5,90,yes,none,east,9.29
3080,15,male,4.1,56,yes,none,south,14.29
2388,17,female,1.7,94,yes,high school,south,18.86
160,17,male,1.6,84,yes,high school,south,4.23
3871,15,male,0.2,69,no,bachelor,east,2.12
2818,17,female,2.6,96,no,high school,east,4.38
3905,17,female,0.7,94,no,bachelor,east,23.42
539,17,male,4.5,82,no,none,east,5.79
3664,16,male,2.2,53,no,none,south,13.0
3093,17,female,1.5,66,yes,high school,west,0.0
2402,17,female,0.9,90,yes,bachelor,south,13.34
3633,17,female,3.8,97,no,high school,south,15.55
1529,17,female,4.6,60,yes,high school,east,6.53
782,16,male,0.2,97,no,high school,west,0.0
3090,16,male,1.8,91,yes,high school,south,13.58
3938,15,female,3.3,94,yes,high school,west,17.66
180,17,male,1.2,94,no,none,south,1.16
3430,18,female,0.7,80,no,none,south,0.0
1229,17,female,0.6,85,no,master,west,0.0
591,17,male,0.6,86,yes,high school,west,6.93
2949,18,female,7.6,54,no,high school,south,20.82
827,17,female,3.5,88,yes,high school,south,6.44
1120,16,female,1.1,81,yes,high school,east,7.74
2082,16,male,5.2,90,yes,high school,east,35.96
1427,18,female,6.3,91,yes,high school,north,14.89
170,15,male,3.1,69,yes,none,south,0.42
240,17,male,1.6,91,yes,none,south,0.0
554,18,male,0.6,65,yes,high school,east,0.0
926,15,female,3.0,83,no,bachelor,west,13.18
1237,16,male,1.7,85,no,bachelor,south,0.0
316,16,male,0.7,63,no,none,north,0.0
2940,17,male,3.1,88,yes,bachelor,east,37.14
3957,15,female,5.3,89,yes,none,south,6.3
2065,17,female,2.0,54,no,master,south,9.54
1503,16,male,4.1,62,no,none,north,31.66
2053,15,male,1.0,83,yes,high school,south,0.0
2678,15,male,1.7,94,no,high school,north,27.05
757,16,female,3.7,81,no,high school,south,37.09
3548,15,male,2.5,82,no,high school,east,14.08
475,17,female,7.0,53,no,bachelor,east,21.43
1468,15,male,3.2,86,yes,none,south,5.11
1253,17,female,0.3,54,no,none,south,0.0
2041,16,male,3.7,91,yes,none,north,37.06
328,18,male,2.5,65,no,none,east,0.53
2296,16,male,0.6,86,no,high school,south,0.0
888,18,male,8.7,91,yes,master,east,43.01
332,18,male,4.1,87,no,high school,east,19.12
2339,18,male,8.8,51,no,high school,south,47.43
767,18,female,0.5,92,yes,high school,south,12.95
1134,16,male,6.2,90,no,high school,south,18.5
1393,17,female,9.2,65,no,none,south,35.98
2513,16,male,1.6,98,yes,bachelor,south,8.87
2410,16,male,0.7,80,no,bachelor,south,2.35
578,16,male,1.9,81,no,high school,east,6.93
279,15,female,3.9,91,yes,none,east,21.15
3314,15,male,1.7,87,yes,high school,south,5.92
3888,15,male,9.4,63,yes,bachelor,south,20.2
3939,17,male,1.6,97,no,none,north,11.58
592,17,male,3.4,93,yes,bachelor,east,18.77
3685,17,female,3.8,81,no,none,south,0.27
652,17,female,2.1,52,no,high school,south,3.36
1676,15,male,3.7,87,no,high school,south,7.61
1235,18,male,7.1,89,yes,high school,south,55.7
3787,18,female,1.3,97,yes,high school,east,12.63
709,15,male,1.6,53,no,none,east,0.0
1589,16,female,3.1,97,no,bachelor,west,19.96
1736,15,female,2.7,83,no,high school,south,0.0
2175,17,male,4.3,96,no,bachelor,south,37.69
498,16,female,1.1,92,no,high school,east,23.4
479,15,female,1.4,60,no,none,east,0.0
3898,18,female,0.2,59,yes,none,east,3.31
4151,17,female,0.3,50,yes,none,east,4.46
4163,15,male,1.2,96,yes,none,west,16.64
1114,17,male,1.7,56,no,high school,south,0.0
3614,16,female,0.4,99,no,bachelor,south,2.62
460,17,female,0.1,56,yes,none,south,0.0
2027,17,male,1.9,99,yes,high school,north,15.08
3009,15,female,3.1,98,no,high school,east,12.21
3482,15,female,1.3,95,yes,high school,east,4.01
540,15,male,3.7,98,no,high school,east,12.88
3252,16,female,4.4,62,no,master,east,23.46
826,15,male,2.4,60,no,bachelor,north,5.28
514,15,male,1.4,81,no,high school,east,0.4
907,15,female,4.9,94,yes,master,south,13.45
2728,18,female,0.8,67,yes,high school,east,24.25
507,17,male,4.8,52,no,master,south,9.24
2425,15,male,7.2,88,no,high school,south,18.13
93,18,male,1.2,96,no,high school,south,0.0
831,18,male,1.1,99,yes,bachelor,east,12.55
145,16,male,2.8,93,yes,none,south,2.45
2079,17,female,2.0,80,no,none,south,0.0
1388,17,male,1.8,92,yes,high school,north,10.6
3812,15,female,2.6,85,no,none,south,0.0
3398,15,male,3.9,63,no,bachelor,east,16.29
2182,17,male,1.7,89,no,none,south,0.12
342,18,female,9.2,85,yes,high school,north,29.49
2994,16,male,3.8,65,no,high school,south,3.46
3748,17,male,3.9,52,yes,none,east,8.3
1747,17,female,9.1,96,no,none,south,19.5
3793,17,male,8.0,50,no,bachelor,east,74.06
2459,17,male,3.8,90,no,high school,south,0.0
1424,17,male,0.4,66,no,none,south,0.0
4021,15,male,0.5,85,yes,high school,west,0.0
1726,15,male,4.4,54,yes,high school,west,22.27
312,16,male,7.0,87,yes,none,south,43.63
4231,16,female,0.7,93,yes,high school,south,1.17
2711,17,female,2.0,68,no,high school,south,0.0
617,16,female,0.6,98,yes,high school,south,0.25
1219,18,male,1.7,61,no,bachelor,north,12.92
965,15,male,0.5,86,yes,high school,east,6.09
2886,16,male,0.8,88,no,none,south,0.0
2495,15,male,0.9,98,yes,none,east,1.07
2177,16,male,0.8,52,yes,master,east,43.25
1669,17,female,2.1,85,yes,high school,east,17.16
1152,17,female,0.3,83,no,high school,east,0.04
3867,18,female,1.6,59,yes,master,west,13.74
3731,17,male,2.5,87,no,high school,west,1.95
3204,18,female,0.5,53,yes,bachelor,north,13.42
3739,18,male,1.2,60,yes,none,south,0.0
1998,17,female,2.0,94,no,high school,south,0.0
1480,18,female,0.3,81,no,high school,north,4.69
4139,17,female,0.2,52,no,high school,south,6.99
3568,17,male,4.6,99,yes,high school,east,19.3
1470,18,female,6.3,84,no,none,north,44.5
2686,17,male,1.5,90,yes,none,east,9.29
197,18,female,4.5,58,yes,none,east,13.73
3797,18,female,0.5,62,no,master,east,6.28
3027,16,male,0.8,92,yes,high school,south,3.51
4191,17,female,1.5,85,yes,high school,south,1.69
2664,15,male,0.6,69,no,none,west,0.0
674,16,female,0.5,99,yes,high school,south,0.0
3505,18,male,1.1,65,no,high school,south,5.42
3466,15,female,0.5,95,no,none,east,1.99
1264,15,female,0.1,64,no,high school,east,1.26
1776,18,female,3.9,96,yes,master,east,86.31
2814,15,female,1.6,66,no,high school,east,3.72
2210,15,female,1.6,51,no,none,south,0.0
2429,17,male,0.2,92,yes,none,south,0.0
1489,15,female,3.5,86,yes,high school,south,12.05
1582,17,male,3.9,54,no,bachelor,south,5.08
2194,18,female,3.5,60,no,high school,south,6.33
1591,18,male,0.7,83,no,bachelor,east,6.43
1194,15,female,4.3,92,no,high school,east,27.41
1955,15,female,5.2,88,no,high school,east,15.54
1562,15,female,8.6,64,no,none,north,15.19
3023,17,female,0.9,65,yes,high school,south,5.54
2824,18,female,3.9,83,no,bachelor,east,18.33
2648,16,male,0.4,99,yes,none,east,5.37
2031,15,male,1.8,61,yes,high school,east,6.11
547,15,male,5.5,87,no,master,south,26.93
3724,16,female,2.8,86,no,high school,east,6.94
3837,16,female,7.8,82,yes,bachelor,south,28.96
3406,15,female,0.9,65,no,high school,south,4.07
727,17,female,0.7,62,no,bachelor,east,10.75
3927,17,female,5.2,89,no,none,east,12.42
3961,16,female,1.4,57,yes,none,east,0.0
2666,17,male,7.3,94,yes,high school,south,46.75
2832,15,female,4.2,88,no,none,east,6.2
505,18,female,6.3,91,no,master,north,19.74
2797,17,female,7.2,86,no,none,east,22.89
3868,15,female,4.2,81,no,high school,west,16.12
2988,16,female,1.8,86,no,bachelor,south,7.58
2352,18,male,4.9,55,yes,none,south,5.95
3428,15,female,0.7,85,no,high school,north,10.37
3054,18,female,1.8,52,no,none,south,0.0
3714,18,female,2.9,61,no,bachelor,west,9.41
1913,18,female,1.4,80,no,master,south,0.0
3301,15,male,1.5,87,yes,master,east,19.19
735,18,male,0.7,58,yes,none,south,0.0
302,16,female,4.0,87,no,none,south,14.21
4088,15,female,2.8,85,yes,high school,south,3.64
570,17,male,1.7,88,yes,high school,north,16.5
3214,15,male,0.7,66,yes,none,east,24.18
3426,16,male,4.2,57,no,high school,north,12.95
2278,15,male,1.2,52,yes,bachelor,north,14.8
3269,15,male,0.8,62,yes,bachelor,south,27.35
1654,16,male,1.2,64,yes,high school,north,9.11
128,18,female,5.1,50,yes,none,north,38.2
3214,15,male,0.7,66,yes,none,east,24.18
1902,15,male,3.1,98,yes,high school,north,11.16
1158,17,female,0.6,53,no,high school,west,0.0
2890,18,female,0.5,61,no,master,east,13.28
1837,15,male,0.4,69,yes,high school,south,2.68
4126,15,male,1.8,94,no,bachelor,east,12.51
2274,16,male,0.9,80,no,bachelor,north,5.6
3892,18,female,0.8,55,yes,bachelor,south,2.54
4073,17,male,3.0,86,no,high school,west,4.1
679,18,male,2.7,91,no,bachelor,south,12.73
2154,16,female,8.9,87,no,none,south,20.06
3301,15,male,1.5,87,yes,master,east,19.19
409,17,female,3.0,62,no,none,south,2.68
3317,15,female,4.6,80,no,none,south,12.89
3732,16,male,6.2,69,no,none,south,0.0
257,16,female,0.3,83,yes,high school,east,8.04
1988,18,female,4.3,83,yes,high school,south,11.43
381,17,female,0.2,86,no,none,west,0.0
4119,17,female,0.7,86,no,high school,east,15.22
1610,17,male,2.1,81,no,none,south,0.5
3186,18,female,8.7,52,yes,bachelor,east,27.4
4217,18,male,0.9,92,no,none,east,0.0
437,18,female,2.9,80,no,bachelor,south,12.5
3035,18,female,1.5,80,yes,none,south,0.0
3788,16,male,4.3,51,yes,high school,south,4.1
1649,18,male,3.6,55,no,bachelor,south,6.72
3269,15,male,0.8,62,yes,bachelor,south,27.35
2381,16,male,0.2,68,yes,master,west,6.38
2123,15,female,1.6,90,yes,high school,east,18.5
1089,15,female,1.7,96,yes,bachelor,north,11.41
820,18,male,0.4,85,yes,high school,south,0.94
2975,16,male,1.2,88,no,high school,east,0.0
2458,15,male,0.1,83,no,high school,south,3.83
290,16,male,0.8,67,yes,none,east,1.42
1763,15,male,6.5,69,no,high school,north,40.94
3885,18,female,1.3,61,yes,none,east,0.0
4056,18,female,1.6,67,yes,high school,south,1.57
3042,17,female,4.1,97,no,none,east,12.12
904,17,female,1.3,50,no,high school,east,7.14
1455,15,female,6.2,92,no,none,south,11.34
45,18,female,0.8,57,yes,high school,east,0.0
2097,17,female,2.2,67,no,high school,east,19.54
2720,18,male,1.0,82,no,high school,east,4.34
2367,17,male,8.3,93,yes,high school,south,27.27
179,18,male,2.2,50,no,high school,east,9.21
2675,17,male,2.7,55,no,bachelor,south,17.39
2407,16,female,0.5,61,yes,high school,north,15.38
444,15,male,0.5,53,no,bachelor,east,16.87
2096,15,female,3.0,89,yes,master,east,21.77
488,18,male,5.4,84,no,none,north,18.8
425,15,female,2.4,59,yes,bachelor,east,39.56
3043,17,male,1.9,87,yes,high school,east,14.55
3925,18,male,2.3,55,no,none,south,1.24
4228,15,male,0.7,57,no,bachelor,south,0.0
1360,17,male,1.3,97,no,high school,south,4.81
755,15,female,1.9,51,yes,bachelor,south,16.12
301,15,male,1.2,96,no,high school,south,3.08
3949,18,male,1.4,90,no,none,south,0.0
4141,15,male,3.4,64,yes,none,east,3.97
810,18,female,1.4,56,no,high school,west,14.39
3173,17,male,2.3,93,no,high school,south,29.72
